TIMESTAMP,FORECAST
20131101 1:00,0.33820680028758665
20131101 2:00,0.3459422084302115
20131101 3:00,0.34691467969860257
20131101 4:00,0.3389588108351509
20131101 5:00,0.35817583127242847
20131101 6:00,0.36199659591739997
20131101 7:00,0.30947599071686605
20131101 8:00,0.1420912489728262
20131101 9:00,0.07010859862047247
20131101 10:00,0.049853261218252176
20131101 11:00,0.05000524592086253
20131101 12:00,0.04940151951250693
20131101 13:00,0.04843655112916673
20131101 14:00,0.05011255683957838
20131101 15:00,0.04890868140958621
20131101 16:00,0.049122773049850466
20131101 17:00,0.04808939520427047
20131101 18:00,0.048316365624987256
20131101 19:00,0.048319678870155425
20131101 20:00,0.04901314263637313
20131101 21:00,0.050162085266440726
20131101 22:00,0.047978267656145324
20131101 23:00,0.05779859473637533
20131102 0:00,0.10635033912413439
20131102 1:00,0.4369588230486495
20131102 2:00,0.5060010897182706
20131102 3:00,0.6052613754884174
20131102 4:00,0.7170359567142952
20131102 5:00,0.7571599826187483
20131102 6:00,0.6922040818315288
20131102 7:00,0.5989030405605463
20131102 8:00,0.5575696918630145
20131102 9:00,0.5620077369292227
20131102 10:00,0.48782161135008817
20131102 11:00,0.4185285614572315
20131102 12:00,0.3060975597674933
20131102 13:00,0.4949743084889804
20131102 14:00,0.6458476157800539
20131102 15:00,0.2904337354986478
20131102 16:00,0.36323897319697485
20131102 17:00,0.5102296677633956
20131102 18:00,0.5906580033866712
20131102 19:00,0.500212008082683
20131102 20:00,0.39667117434335075
20131102 21:00,0.45367971173587385
20131102 22:00,0.5673982406901288
20131102 23:00,0.5548929928678135
20131103 0:00,0.5391743995426249
20131103 1:00,0.45853603660366604
20131103 2:00,0.4722681816105483
20131103 3:00,0.6733170071091341
20131103 4:00,0.7221767910616639
20131103 5:00,0.6905368302863362
20131103 6:00,0.6888752961775979
20131103 7:00,0.6843050330756038
20131103 8:00,0.6779185930217008
20131103 9:00,0.5789962959359114
20131103 10:00,0.47722762827190135
20131103 11:00,0.3873091962765487
20131103 12:00,0.5879559418612204
20131103 13:00,0.611199346945907
20131103 14:00,0.6716019323742616
20131103 15:00,0.7503446434911557
20131103 16:00,0.8000462228314512
20131103 17:00,0.8283181911150332
20131103 18:00,0.8477139525018761
20131103 19:00,0.8595740195859313
20131103 20:00,0.8717331368652151
20131103 21:00,0.8881466592212335
20131103 22:00,0.9020616018805679
20131103 23:00,0.8895796624336478
20131104 0:00,0.8300777022193837
20131104 1:00,0.7797306577949488
20131104 2:00,0.657501892085065
20131104 3:00,0.5487283411244681
20131104 4:00,0.4407122262606604
20131104 5:00,0.38860834706453107
20131104 6:00,0.37691998774140145
20131104 7:00,0.37949017250253225
20131104 8:00,0.3995432428885739
20131104 9:00,0.2536910029128542
20131104 10:00,0.3139870697601419
20131104 11:00,0.4087009564394699
20131104 12:00,0.4681718973696959
20131104 13:00,0.5127702498900354
20131104 14:00,0.5562762365088012
20131104 15:00,0.590153153570253
20131104 16:00,0.6480215299190621
20131104 17:00,0.7002588863504073
20131104 18:00,0.684270678582556
20131104 19:00,0.642267622885717
20131104 20:00,0.6143994953029934
20131104 21:00,0.7249893490736905
20131104 22:00,0.8043972174125735
20131104 23:00,0.8223658973283271
20131105 0:00,0.7109756293818355
20131105 1:00,0.4436955411832617
20131105 2:00,0.3024676445516632
20131105 3:00,0.18610783090389194
20131105 4:00,0.10965772971260124
20131105 5:00,0.06969183168889892
20131105 6:00,0.050010055390277364
20131105 7:00,0.048223904885141666
20131105 8:00,0.07583365515849672
20131105 9:00,0.17562432190385113
20131105 10:00,0.29748128298866505
20131105 11:00,0.28767528097988726
20131105 12:00,0.27598053453388305
20131105 13:00,0.28418885585517617
20131105 14:00,0.2911767445985127
20131105 15:00,0.2928601624006707
20131105 16:00,0.2631603403189363
20131105 17:00,0.24331586633494695
20131105 18:00,0.2600244196586452
20131105 19:00,0.28603531782339287
20131105 20:00,0.3031473739128755
20131105 21:00,0.415111422082893
20131105 22:00,0.4329016581678883
20131105 23:00,0.5123542505018328
20131106 0:00,0.5091877418785757
20131106 1:00,0.37410199391395116
20131106 2:00,0.2698989447763829
20131106 3:00,0.19233848610319892
20131106 4:00,0.1666212848167753
20131106 5:00,0.16899495540961595
20131106 6:00,0.16212362465960994
20131106 7:00,0.14449514905978045
20131106 8:00,0.0736735608567517
20131106 9:00,0.07404065569289164
20131106 10:00,0.05741813330136891
20131106 11:00,0.19118561816433255
20131106 12:00,0.16062329239853068
20131106 13:00,0.362247638596255
20131106 14:00,0.4785881208430066
20131106 15:00,0.5339189032017775
20131106 16:00,0.49087753193513417
20131106 17:00,0.3350715216109249
20131106 18:00,0.14365440174753852
20131106 19:00,0.09003946021550446
20131106 20:00,0.1097420836223878
20131106 21:00,0.1925604624701791
20131106 22:00,0.061658395053930004
20131106 23:00,0.04990512685761972
20131107 0:00,0.16810691191235405
20131107 1:00,0.3322629352067553
20131107 2:00,0.4282565535728071
20131107 3:00,0.303255799762821
20131107 4:00,0.3967236719381081
20131107 5:00,0.5156890221732181
20131107 6:00,0.6824657273194776
20131107 7:00,0.8863283406229288
20131107 8:00,0.8294714977788916
20131107 9:00,0.4125432355942761
20131107 10:00,0.05409725346844607
20131107 11:00,0.047274268601093516
20131107 12:00,0.3429942671174473
20131107 13:00,0.38892250738315026
20131107 14:00,0.4337226008715308
20131107 15:00,0.160153004294335
20131107 16:00,0.6443230106995285
20131107 17:00,0.74618769627579
20131107 18:00,0.8032885222238151
20131107 19:00,0.7489197628962837
20131107 20:00,0.7864799087600624
20131107 21:00,0.7801154576582787
20131107 22:00,0.8551453833044289
20131107 23:00,0.8849233557176961
20131108 0:00,0.8931819635460669
20131108 1:00,0.8871708914068028
20131108 2:00,0.8865719617019745
20131108 3:00,0.887178936169305
20131108 4:00,0.896774904415619
20131108 5:00,0.8989111725350077
20131108 6:00,0.8814238255922789
20131108 7:00,0.8534353686527003
20131108 8:00,0.8062649688577073
20131108 9:00,0.696360148155833
20131108 10:00,0.5606356676991282
20131108 11:00,0.4557192479488804
20131108 12:00,0.38138459463395946
20131108 13:00,0.33132229519592815
20131108 14:00,0.29934934056070295
20131108 15:00,0.18760174531622775
20131108 16:00,0.12161712197569807
20131108 17:00,0.13041399940301235
20131108 18:00,0.16451153248295602
20131108 19:00,0.11774468229093282
20131108 20:00,0.10524495675715939
20131108 21:00,0.22847576853618434
20131108 22:00,0.40596965874349966
20131108 23:00,0.4679599744965378
20131109 0:00,0.42307293879917907
20131109 1:00,0.4217915592816014
20131109 2:00,0.45361699318742443
20131109 3:00,0.5142944201997651
20131109 4:00,0.593892659625201
20131109 5:00,0.6333811182320717
20131109 6:00,0.6425383200727864
20131109 7:00,0.6583789103044095
20131109 8:00,0.7065663625228499
20131109 9:00,0.6630363210229209
20131109 10:00,0.48138104369984247
20131109 11:00,0.4058049716183878
20131109 12:00,0.354033435227339
20131109 13:00,0.3505143494253563
20131109 14:00,0.4736448890453848
20131109 15:00,0.44294367429580783
20131109 16:00,0.3871697298253338
20131109 17:00,0.3658903483863567
20131109 18:00,0.36293882605167316
20131109 19:00,0.356379970781701
20131109 20:00,0.3722824890244425
20131109 21:00,0.44695994008442863
20131109 22:00,0.5619113474556062
20131109 23:00,0.5565907780795594
20131110 0:00,0.4989642618374739
20131110 1:00,0.5652031344512038
20131110 2:00,0.5504552272128524
20131110 3:00,0.5216014859965586
20131110 4:00,0.5220631544778982
20131110 5:00,0.5571194028610723
20131110 6:00,0.5910003299792288
20131110 7:00,0.6069035689561574
20131110 8:00,0.5657902564504538
20131110 9:00,0.38643243358048707
20131110 10:00,0.31213032565229903
20131110 11:00,0.3906980222893841
20131110 12:00,0.545466616425919
20131110 13:00,0.44979470080482864
20131110 14:00,0.3946374324001727
20131110 15:00,0.3486356785085828
20131110 16:00,0.3034068557039785
20131110 17:00,0.24719079249764975
20131110 18:00,0.17585166576398836
20131110 19:00,0.12300441995272127
20131110 20:00,0.1434683073840627
20131110 21:00,0.21927012831214832
20131110 22:00,0.26748483894900543
20131110 23:00,0.4032550440585514
20131111 0:00,0.4350390273862086
20131111 1:00,0.37054520400025626
20131111 2:00,0.37253589578642365
20131111 3:00,0.42703723525583626
20131111 4:00,0.47120829663482733
20131111 5:00,0.49115371177756373
20131111 6:00,0.5018203671613323
20131111 7:00,0.5225244854357933
20131111 8:00,0.47196340144083193
20131111 9:00,0.25593080204656526
20131111 10:00,0.16818327930703436
20131111 11:00,0.35529918150203466
20131111 12:00,0.3923817291210615
20131111 13:00,0.23681846209943913
20131111 14:00,0.1472323792072251
20131111 15:00,0.07645261387526536
20131111 16:00,0.06105813807520688
20131111 17:00,0.05983619102770654
20131111 18:00,0.060278698543086984
20131111 19:00,0.05878814024906853
20131111 20:00,0.056546316075286096
20131111 21:00,0.08173262227808165
